Household_ID,Electricity_Consumption_kWh,Renewable_Energy_Usage,Season,Weather,Temperature_Celsius,Bill_Amount_INR
24655,95.79631931,1,Monsoon,Cloudy,21.19439974,4542.835615
24656,133.1733902,1,Spring,Clear,24.02510082,4846.709442
24657,283.0174054,0,Summer,Stormy,24.04246415,6514.788253000001
24658,403.0561638,0,Monsoon,Rainy,28.91998784,3568.3621040000003
24659,430.1099312,0,Spring,Clear,22.41637275,5641.102957000001
24660,541.8585933,1,Summer,Clear,28.54374074,5001.930817
24661,243.5116688,0,Winter,Clear,26.7112413,2788.0979
24662,280.8748022,0,Monsoon,Stormy,23.8977631,4631.353139000001
24663,145.0986706,0,Monsoon,Cloudy,17.59845609,4359.730281
24664,111.9350502,1,Winter,Cloudy,22.04811615,4809.847385
24665,334.2858129,1,Spring,Cloudy,15.51386887,4830.80388
24666,183.6192751,1,Summer,Rainy,24.25169253,4857.752573
24667,484.85688,1,Summer,Clear,24.91248244,5280.303453
24668,80.64214022,0,Spring,Rainy,19.40110925,5154.887274000001
24669,372.9529809,0,Monsoon,Rainy,23.1040567,3466.350222
24670,149.1391142,1,Spring,Clear,23.69346402,4227.753738
24671,176.93273,1,Spring,Cloudy,28.49917788,3763.77611
24672,380.8668098,0,Spring,Clear,28.59247053,6389.397841999999
24673,198.6179346,0,Summer,Clear,25.88484774,5335.759829
24674,222.6323899,0,Summer,Cloudy,27.79844919,5876.472835
24675,178.1762455,1,Winter,Rainy,27.3577351,3748.5155919999997
24676,567.7544687,1,Summer,Cloudy,16.08364542,3610.879668
24677,207.3770533,1,Winter,Cloudy,20.66273143,2670.628112
24678,307.7328326,0,Summer,Cloudy,23.8421493,3562.3349580000004
24679,269.71296,0,Winter,Stormy,27.56004135,5828.708277
24680,333.2125593,1,Spring,Clear,20.94826213,3830.404862
24681,207.789458,1,Monsoon,Cloudy,25.3066074,3293.9991550000004
24682,269.8774148,1,Spring,Rainy,25.85754863,3930.657158
24683,359.0928013,0,Monsoon,Clear,30.18379766,4444.903552
24684,170.5489293,1,Spring,Cloudy,27.97364632,2543.742053
24685,463.3982035,1,Monsoon,Stormy,28.44117824,3019.300794
24686,477.8220779,1,Summer,Clear,29.79803584,3429.2160480000002
24687,390.9738939,0,Monsoon,Stormy,25.28840941,5931.950505
24688,310.4814575,0,Monsoon,Clear,31.78501134,4808.069963
24689,0.0,1,Winter,Clear,27.11999386,2538.577597
24690,363.6436699,1,Spring,Clear,22.00936277,3164.0033190000004
24691,241.3004392,1,Winter,Stormy,25.81381813,5432.734802
24692,263.0588383,1,Monsoon,Cloudy,24.45607124,3336.6935310000003
24693,15.39340042,1,Monsoon,Stormy,35.0,5422.638644999999
24694,374.0382729,1,Summer,Clear,18.80341299,3604.353499
24695,82.71284298,1,Summer,Rainy,17.06641553,2424.074463
24696,317.7636819,1,Spring,Stormy,26.60950866,3602.6269869999996
24697,435.6986223,0,Spring,Cloudy,20.90208409,6749.484579999999
24698,229.6007728,1,Spring,Cloudy,17.89940926,3449.419085
24699,482.4077588,0,Summer,Rainy,30.97917686,5137.061281
24700,187.9514433,1,Summer,Stormy,23.36351195,3615.913344
24701,390.0649615,1,Winter,Rainy,25.64191613,6022.034549999999
24702,104.2821373,0,Spring,Cloudy,25.98526257,4797.355234
24703,454.6695652,1,Spring,Clear,26.64942738,3083.692121
24704,431.3985574,1,Summer,Stormy,29.17152947,4148.625629
24705,370.2536884,1,Monsoon,Stormy,26.83881898,4285.015698
24706,241.0073795,0,Spring,Clear,20.90424842,5055.409666
24707,89.69990649,0,Winter,Rainy,28.043681,5348.7820329999995
24708,241.4039527,1,Winter,Cloudy,18.42637625,3548.6056280000003
24709,466.5460764,0,Spring,Rainy,22.12948291,4485.326063
24710,319.4942807,0,Summer,Rainy,27.80071047,5706.927497000001
24711,67.04446057,0,Summer,Cloudy,25.77549544,4289.624923
24712,131.2908541,0,Spring,Clear,22.70986673,3888.9302
24713,487.9727101,1,Winter,Rainy,21.34953725,3959.5347309999997
24714,373.1869128,1,Monsoon,Cloudy,25.43747073,4328.483812
24715,114.8999819,1,Monsoon,Clear,20.57608213,3562.137298
24716,35.12527557,1,Spring,Cloudy,35.0,4396.862235
24717,206.2436798,1,Spring,Rainy,28.49825283,3857.464762
24718,22.2961938,1,Monsoon,Stormy,26.30975191,3407.9051040000004
24719,276.6248265,1,Summer,Cloudy,28.55113141,5330.590378000001
24720,667.7438058,0,Spring,Cloudy,27.91239455,5666.0106080000005
24721,60.45658865,0,Monsoon,Clear,27.81898692,4706.634856
24722,272.0961505,1,Monsoon,Cloudy,22.63957101,4222.63416
24723,496.7889863,1,Spring,Clear,22.38047578,4469.170662
24724,412.3631787,1,Winter,Stormy,20.95738042,4561.5953660000005
24725,277.6888928,1,Spring,Clear,28.56311346,4840.65352
24726,278.0476995,0,Summer,Cloudy,26.18551723,5092.4113990000005
24727,126.6135326,1,Spring,Cloudy,19.43160118,2919.165575
24728,259.8516345,0,Monsoon,Cloudy,28.06484299,6016.115178
24729,336.5161071,1,Monsoon,Stormy,25.10278517,4857.3063139999995
24730,465.7670315,1,Summer,Clear,15.0,2815.1261590000004
24731,206.9736565,0,Spring,Stormy,27.6498672,4151.517604
24732,271.5247308,0,Monsoon,Rainy,20.84263243,5923.215947999999
24733,157.6179779,0,Spring,Rainy,26.03946771,7003.150571
24734,333.7987769,0,Winter,Rainy,33.33353452,6570.433846
24735,417.5669175,0,Monsoon,Clear,17.49256818,5424.998446
24736,394.447202,0,Monsoon,Clear,28.08798875,6574.4738800000005
24737,124.4719387,1,Monsoon,Rainy,20.81561241,5855.01394
24738,322.0294814,0,Winter,Cloudy,22.32225566,7922.528547
24739,198.4031208,0,Spring,Clear,15.0,3938.2139150000003
24740,451.6575023,1,Winter,Rainy,27.43200868,6219.271217
24741,275.8030916,1,Monsoon,Clear,20.99735523,2902.263344
24742,72.07299926,1,Monsoon,Cloudy,25.41526571,3003.403929
24743,267.0295942,0,Monsoon,Cloudy,28.30032239,5118.001772
24744,368.7708854,0,Winter,Clear,32.81110679,4683.594503
24745,336.6009095,1,Winter,Stormy,32.19704084,4290.545358
24746,223.230598,0,Spring,Stormy,18.92751596,5492.839688
24747,212.2089915,1,Spring,Rainy,26.17741144,4768.919266
24748,151.8743403,0,Summer,Stormy,35.0,5765.142667
24749,240.7875569,1,Monsoon,Clear,27.10909823,3387.2636540000003
24750,171.648155,0,Spring,Stormy,26.73588392,7060.304762
24751,445.5128979,0,Monsoon,Clear,27.44093337,4590.135212
24752,164.8293914,0,Winter,Cloudy,24.52259603,5180.657585
24753,318.3426694,1,Summer,Cloudy,31.05168004,4933.790629
24754,308.1455855,0,Monsoon,Rainy,23.85033085,5224.311322
24755,441.8501172,1,Monsoon,Stormy,29.38011516,3716.7020700000003
24756,463.4052433,0,Spring,Cloudy,18.84672744,3887.122334
24757,404.3954915,1,Summer,Rainy,15.32181875,1717.364333
24758,352.9392515,0,Summer,Rainy,23.88306894,4367.079922
24759,142.7030781,0,Winter,Stormy,19.18308549,4499.769934
24760,139.6694868,1,Winter,Stormy,16.01744681,4422.062522
24761,173.146377,1,Monsoon,Clear,33.12348769,4781.085023
24762,412.7881499,1,Spring,Cloudy,28.24462713,2684.352089
24763,310.9994892,1,Summer,Stormy,25.40367693,3111.082063
24764,430.2985861,0,Spring,Clear,23.98008136,4968.738776
24765,450.4204101,0,Summer,Clear,29.75678852,2813.9559950000003
24766,191.107215,0,Winter,Clear,30.83326372,4953.429809
24767,304.8111491,1,Monsoon,Stormy,19.90568076,3044.770272
24768,298.0509482,1,Summer,Cloudy,22.88791577,4305.450753
24769,250.8318466,1,Monsoon,Stormy,23.74025896,4658.119567
24770,219.7735718,1,Winter,Rainy,29.06922551,4510.720892
24771,477.7133255,0,Monsoon,Rainy,23.53754155,5074.011578000001
24772,307.795759,0,Winter,Clear,26.52687867,5387.761640999999
24773,301.9717183,1,Spring,Cloudy,24.17256915,4922.48401
24774,179.5833488,1,Monsoon,Stormy,29.39673662,4295.052255
24775,401.2818646,0,Summer,Stormy,28.55228504,6431.79154
24776,149.2338749,0,Monsoon,Cloudy,22.52549653,6039.559541
24777,368.2358293,1,Spring,Stormy,20.86570733,5407.665986
24778,372.334404,1,Spring,Cloudy,20.15659719,3736.293888
24779,238.1227426,1,Summer,Rainy,33.12966587,3983.666921
24780,347.6478122,0,Summer,Stormy,35.0,5582.0878170000005
24781,327.8504339,1,Summer,Cloudy,30.5860461,3312.2418169999996
24782,294.0959063,0,Winter,Stormy,16.45582419,6374.481104
24783,301.941597,0,Summer,Clear,21.49870705,3727.6988720000004
24784,309.2672735,1,Monsoon,Rainy,20.87347214,3829.716128
24785,319.4867509,1,Winter,Rainy,23.46951749,4939.180608
24786,309.0363047,1,Summer,Clear,15.0,5017.532988
24787,134.4203715,1,Summer,Cloudy,19.49744341,4184.215535
24788,277.1683573,0,Winter,Rainy,33.23116848,6114.556719
24789,339.7422902,1,Winter,Clear,28.02420735,3620.40865
24790,314.5933093,0,Summer,Clear,25.27942446,2884.171912
24791,443.0625389,0,Winter,Cloudy,22.88349174,5294.235076
24792,393.0129884,0,Summer,Rainy,23.01640304,4134.399471
24793,169.4385697,0,Summer,Clear,27.59014572,4863.247557000001
24794,275.0059338,0,Summer,Rainy,25.49917107,5018.7452539999995
24795,253.299502,0,Spring,Clear,20.77081535,6720.305961
24796,299.347727,1,Winter,Stormy,29.3142062,5113.691172
24797,299.55279,1,Monsoon,Rainy,21.69875881,4432.2342229999995
24798,391.7282504,1,Spring,Clear,30.36826182,4567.3604669999995
24799,326.5992545,0,Spring,Clear,18.9958475,4523.106614
24800,484.5817508,1,Monsoon,Clear,20.47817723,3291.069516
24801,336.1504706,0,Spring,Cloudy,29.68395256,4396.6435360000005
24802,175.4114219,0,Winter,Rainy,21.74186593,5793.676831000001
24803,229.907907,1,Winter,Stormy,31.47605011,4323.335365
24804,390.5683606,1,Monsoon,Rainy,28.01223865,4106.777601
24805,57.87476032,1,Winter,Rainy,30.87356975,3390.8416110000003
24806,98.11793779,1,Spring,Clear,24.3304344,2672.918788
24807,301.6045811,1,Spring,Cloudy,19.60968597,3010.685793
24808,442.6383178,0,Monsoon,Stormy,20.08054579,4984.692693999999
24809,496.0553148,0,Summer,Stormy,30.09124712,2614.083739
24810,267.4341379,0,Winter,Rainy,22.30092051,4734.3730049999995
24811,459.124303,0,Summer,Stormy,25.50892295,6524.762276
24812,310.8401865,1,Spring,Stormy,19.55888643,3794.972733
24813,70.28775266,1,Spring,Rainy,28.19957007,4686.143677
24814,298.7885195,0,Spring,Rainy,17.1333057,4400.09651
24815,207.1637813,0,Monsoon,Cloudy,31.37036166,5415.074812000001
24816,437.7346321,1,Spring,Rainy,18.51430462,3726.180795
24817,296.1487109,1,Winter,Rainy,19.91827994,4099.510113
24818,108.313034,0,Summer,Clear,24.36208105,5507.505544000001
24819,75.04277836,1,Summer,Stormy,35.0,3811.3893209999997
24820,296.8530064,1,Winter,Clear,22.81550651,3986.766164
24821,0.0,1,Summer,Cloudy,22.83458379,4441.67066
24822,222.2752065,0,Winter,Rainy,23.42909497,6594.133038999999
24823,334.6545489,1,Summer,Cloudy,33.30992984,3099.1181210000004
24824,141.4475244,1,Summer,Stormy,34.06774912,4034.3260199999995
24825,449.0980735,1,Summer,Clear,29.07867084,3183.899096
24826,478.6509825,1,Monsoon,Stormy,29.17449625,4561.430878
24827,147.4948571,0,Spring,Clear,22.27722761,6731.050034
24828,255.2933739,0,Spring,Stormy,20.29593125,5700.561752
24829,449.2039727,1,Spring,Cloudy,31.35116359,3977.7697319999997
24830,299.8038699,1,Winter,Clear,28.62739915,4494.919073
24831,90.82821329,0,Summer,Rainy,25.42987858,5868.354464
24832,278.5018397,0,Spring,Stormy,24.07543621,6042.355776
24833,172.0607517,1,Winter,Stormy,24.57200728,3909.252874
24834,466.2296845,1,Spring,Cloudy,27.93613724,4211.687173
24835,390.8898141,1,Summer,Rainy,33.56641922,3769.4102620000003
24836,252.9364582,0,Spring,Rainy,24.70183139,5104.895118
24837,321.3222019,0,Spring,Stormy,16.52918555,5081.247727
24838,103.7817635,0,Spring,Cloudy,28.60859134,4807.837012
24839,186.9333812,0,Monsoon,Clear,30.56222942,3838.298517
24840,532.9918782,0,Monsoon,Rainy,35.0,4351.340257
24841,308.0271979,0,Spring,Clear,26.88198455,7608.4299599999995
24842,439.5128707,1,Monsoon,Rainy,22.13951536,4211.985903
24843,334.8019633,0,Monsoon,Cloudy,21.83784059,3568.481882
24844,497.1422765,1,Winter,Stormy,25.78055222,3664.57836
24845,0.17437011,0,Spring,Stormy,19.99083696,5715.733615
24846,271.7673624,1,Monsoon,Rainy,25.97793866,2632.696667
24847,546.7172469,0,Monsoon,Stormy,30.39295959,4858.005248
24848,443.4260153,1,Spring,Clear,34.84183052,4413.743474
24849,498.8058388,1,Monsoon,Cloudy,25.5919839,3379.787405
24850,298.985311,1,Monsoon,Clear,17.01462626,3118.636181
24851,219.4340377,0,Monsoon,Rainy,25.6507674,5985.466195999999
24852,145.925331,0,Winter,Rainy,17.62627076,4359.2607800000005
24853,135.4607863,0,Monsoon,Clear,27.98394176,4022.436909
24854,421.0590843,0,Monsoon,Stormy,31.66867461,5084.115164
24855,376.9816576,1,Spring,Stormy,30.24557242,3752.0618839999997
24856,290.0139826,0,Monsoon,Stormy,19.67416264,5808.366274
24857,376.2285982,0,Winter,Rainy,18.7597223,5820.609907
24858,321.3677639,1,Spring,Clear,21.41521706,4245.295007000001
24859,444.3326552,0,Winter,Stormy,24.77939572,4614.643864000001
24860,442.9030132,0,Spring,Rainy,15.0,5384.585231
24861,140.1188849,1,Monsoon,Clear,25.45229246,3386.502576
24862,341.0468981,0,Monsoon,Clear,21.32350158,4851.545281
24863,49.66998747,1,Summer,Cloudy,22.25366302,4153.37295
24864,319.9531107,1,Winter,Rainy,19.75614799,5980.544439
24865,390.645642,1,Winter,Stormy,15.0206162,2478.153268
24866,102.9420983,1,Spring,Cloudy,27.06916384,3956.850563
24867,237.5305897,0,Summer,Stormy,32.61419521,6947.002041
24868,301.4289566,0,Summer,Rainy,21.33244957,4616.99384
24869,335.0872375,0,Monsoon,Stormy,25.19159119,5255.957226
24870,258.2094445,1,Monsoon,Rainy,26.7491471,3777.857532
24871,124.1567771,1,Summer,Rainy,24.84676831,4393.250979
24872,291.8989197,1,Winter,Rainy,31.12370295,2492.281847
24873,52.16346496,1,Spring,Cloudy,27.88306249,2580.067176
24874,265.1037845,0,Winter,Stormy,35.0,5643.988638
24875,233.7939579,1,Monsoon,Stormy,26.02849726,4875.807518
24876,279.860149,0,Spring,Cloudy,27.4530577,6016.839027
24877,216.1017034,0,Spring,Clear,24.45092646,4137.390963
24878,73.84787428,1,Winter,Rainy,29.81251752,4527.425168
24879,245.0485019,0,Winter,Stormy,27.13531962,7432.801138999999
24880,439.6230188,0,Summer,Clear,24.74859005,5671.109808
24881,489.2191206,0,Monsoon,Clear,25.7114178,4455.429203
24882,665.9001418,1,Spring,Cloudy,31.1279206,3339.752079
24883,553.7475613,0,Winter,Clear,17.11597783,4723.234649
24884,120.459311,1,Winter,Clear,19.8458989,3773.42022
24885,238.7343598,0,Monsoon,Clear,24.59455915,5033.598187
24886,296.5821548,0,Winter,Clear,30.14085987,3744.890618
24887,287.1660249,0,Spring,Clear,20.08301741,4622.887198
24888,310.4299995,0,Monsoon,Stormy,24.59551916,2911.403481
24889,661.1387132,1,Spring,Stormy,21.6743538,4229.064919
24890,137.6922681,1,Summer,Clear,35.0,3347.924306
24891,192.9703296,0,Monsoon,Rainy,26.69399524,5338.460654
24892,546.5738895,0,Summer,Rainy,23.15694466,4412.8068539999995
24893,207.6027985,0,Winter,Rainy,28.12887478,4575.623623
24894,359.0370976,1,Summer,Clear,25.72441443,3666.015641
24895,455.1986055,0,Spring,Cloudy,35.0,4449.278955
24896,372.9748525,0,Winter,Stormy,25.55415326,4335.767783
24897,328.764845,1,Summer,Clear,27.04663972,4442.713646
24898,440.7916155,0,Monsoon,Clear,15.0,4649.850119000001
24899,166.0397165,1,Winter,Stormy,21.35795006,4332.341648
24900,225.5455306,1,Winter,Rainy,23.58471882,6341.985259000001
24901,380.3456383,0,Summer,Cloudy,23.8393812,4569.770031
24902,0.0,0,Monsoon,Cloudy,21.94513776,5103.720987
24903,512.4875735,0,Spring,Cloudy,27.61418285,6773.2123360000005
24904,345.5088563,0,Monsoon,Stormy,21.38999779,5465.064308
24905,322.9547629,1,Summer,Cloudy,21.53934405,4459.983458
24906,55.42306835,0,Summer,Stormy,24.66705284,4401.637819
24907,107.0086312,1,Monsoon,Clear,28.26121634,4447.4589670000005
24908,240.2124504,0,Summer,Stormy,19.35390939,5814.115312
24909,421.1144775,1,Spring,Stormy,27.55955866,4250.660736
24910,0.0,0,Monsoon,Clear,27.2674323,4035.69055
24911,418.2547201,1,Winter,Rainy,27.43557952,3638.7760909999997
24912,245.9953014,0,Winter,Stormy,20.74158009,4782.172355000001
24913,266.4864791,1,Monsoon,Clear,22.72893521,4718.123393
24914,338.0389413,0,Summer,Cloudy,24.54545703,5027.7433120000005
24915,340.3975857,1,Spring,Cloudy,25.58791987,4407.963713
24916,193.1357115,0,Summer,Stormy,24.36387229,3648.1460429999997
24917,393.7365133,0,Summer,Clear,26.54529886,5864.871508
24918,0.0,0,Spring,Clear,25.41528779,5243.115053
24919,232.437167,0,Spring,Cloudy,18.91610361,3676.112132
24920,323.0522645,1,Winter,Stormy,25.82420658,4125.391419
24921,248.2576027,1,Spring,Clear,22.00349413,4021.60286
24922,25.96345441,0,Winter,Rainy,30.26209288,4478.032023
24923,413.7041068,0,Monsoon,Cloudy,22.39712886,3363.569219
24924,112.7418282,1,Monsoon,Cloudy,18.4516919,3300.02543
24925,289.8728989,0,Summer,Cloudy,21.61112592,6135.967922
24926,322.9551896,1,Winter,Cloudy,29.02489285,5085.364501
24927,302.9740731,1,Monsoon,Clear,34.54862339,3634.457855
24928,475.3516389,0,Summer,Cloudy,26.79560479,4793.236083
24929,292.010616,0,Monsoon,Clear,29.86067682,4195.3178530000005
24930,364.1183107,1,Winter,Clear,18.11884567,3516.051304
24931,291.614395,1,Winter,Cloudy,25.29563334,3974.269474
24932,391.9434126,1,Winter,Stormy,28.08085838,4609.229874000001
24933,509.0242946,1,Winter,Stormy,27.32334874,3624.051471
24934,320.6312744,1,Monsoon,Stormy,19.52800169,5124.444670000001
24935,417.2775536,0,Summer,Rainy,22.01575403,5840.451101999999
24936,518.2993402,1,Winter,Clear,18.6102902,4241.9451659999995
24937,503.577637,0,Summer,Clear,24.94358162,7299.289264
24938,242.2065895,1,Spring,Clear,20.33265939,3618.33328
24939,455.4648534,1,Spring,Stormy,27.97658611,3273.7279660000004
24940,337.315674,0,Spring,Cloudy,15.41296048,5533.655835
24941,467.5844997,0,Winter,Stormy,26.1899937,4617.022116
24942,385.2951875,1,Monsoon,Stormy,15.0,3505.3181649999997
24943,341.3502114,1,Winter,Rainy,30.93825518,3450.776035
24944,365.0958121,1,Monsoon,Stormy,22.48565404,3984.1902720000003
24945,338.2856934,0,Spring,Stormy,24.22813968,4036.646512
24946,344.1499568,0,Spring,Stormy,23.61494325,4560.4298340000005
24947,276.1751459,1,Winter,Clear,35.0,3328.098306
24948,262.2413489,1,Spring,Clear,23.31924353,3340.603951
24949,564.4762394,1,Winter,Clear,27.69760817,2886.002537
24950,371.6291867,0,Monsoon,Rainy,28.51617505,5179.905882000001
24951,214.0042617,0,Summer,Clear,21.13704764,5304.571274
24952,258.3873853,1,Spring,Rainy,32.44644391,3797.5347699999998
24953,458.438768,1,Summer,Clear,15.0,3165.537308
24954,189.5719935,1,Spring,Rainy,23.10279782,6158.025540999999
24955,77.69584773,0,Winter,Rainy,24.34817623,4334.71328
24956,88.73262891,0,Winter,Clear,23.50808864,5483.268631
24957,40.65365997,1,Summer,Rainy,22.02392584,3694.226472
24958,105.1777713,0,Monsoon,Stormy,19.79129479,3148.222114
24959,122.870109,1,Spring,Stormy,26.24267504,3685.293272
24960,507.7856069,0,Winter,Stormy,22.65239474,5359.11921
24961,293.0731181,0,Monsoon,Cloudy,24.91598153,4865.528247
24962,245.5104691,0,Spring,Rainy,28.71811105,5473.591675
24963,83.48804055,0,Summer,Rainy,16.52399183,5032.760253
24964,278.5310404,0,Winter,Rainy,26.38378074,5275.840091
24965,39.40079062,1,Summer,Rainy,24.74564413,5166.737558999999
24966,244.5874243,0,Summer,Rainy,23.16256646,3120.3247370000004
24967,609.6741585,1,Monsoon,Stormy,25.65716779,2830.90835
24968,399.5705368,1,Monsoon,Rainy,24.3583898,3420.4731650000003
24969,268.5302759,1,Monsoon,Rainy,28.36774398,2490.83601
24970,404.7185408,0,Monsoon,Cloudy,29.19743695,5016.099635
24971,221.7685233,0,Winter,Stormy,26.30496776,4860.2067019999995
24972,179.8983386,0,Winter,Stormy,21.41295312,5740.692887
24973,555.6194444,0,Winter,Stormy,24.3043641,4209.825695
24974,128.6588019,1,Monsoon,Stormy,15.15152039,2537.808905
24975,246.8818146,0,Summer,Cloudy,27.86745633,6915.580771
24976,345.9049924,0,Winter,Stormy,26.04312425,4017.520657
24977,159.5648691,1,Monsoon,Stormy,25.70293669,3595.902527
24978,397.590743,0,Winter,Stormy,22.39463493,2832.108999
24979,254.0108213,1,Winter,Rainy,33.28773789,1675.264035
24980,399.5865491,1,Spring,Cloudy,33.12356269,4733.815045
24981,387.897627,1,Winter,Cloudy,29.76988888,5112.779804
24982,263.5481804,1,Monsoon,Rainy,20.16759345,3727.8657650000005
24983,556.5988009,1,Winter,Rainy,22.6904415,3840.1770779999997
24984,200.1996295,0,Spring,Rainy,29.14678586,2863.2245719999996
24985,502.3305706,0,Summer,Rainy,24.1583581,6198.955016
24986,476.2399864,0,Winter,Clear,31.05408092,3707.067858
24987,565.6323311,1,Monsoon,Stormy,17.53316845,3229.454229
24988,326.1084059,0,Monsoon,Clear,15.74861784,4315.597251
24989,181.7121432,0,Winter,Cloudy,33.06055834,5480.733397
24990,611.5194878,1,Winter,Clear,32.61570324,3860.576922
24991,249.7947798,0,Summer,Cloudy,22.41517374,5108.067685
24992,177.9686141,0,Summer,Rainy,30.78045582,3974.5453880000005
24993,271.5319881,0,Summer,Rainy,29.22125096,3682.3194289999997
24994,152.7463926,0,Spring,Cloudy,27.04633346,6186.142035000001
24995,378.9223238,1,Monsoon,Clear,29.84902186,4347.2067609999995
24996,209.1497427,1,Winter,Rainy,20.16623839,4652.59365
24997,256.8773745,1,Winter,Rainy,20.84587359,3565.502419
24998,445.1668292,1,Winter,Rainy,24.33414563,3372.49389
24999,393.5539815,0,Spring,Rainy,29.02808571,2885.760828
25000,302.3376859,0,Monsoon,Clear,27.43706024,5047.195564
25001,325.6310293,1,Summer,Rainy,24.17629129,4026.024011
25002,301.8383146,1,Spring,Cloudy,23.37387338,4924.843335
25003,235.32674,1,Spring,Rainy,26.41875873,3917.329373
25004,299.6210009,1,Monsoon,Stormy,28.8539651,3298.144897
25005,373.6262438,1,Monsoon,Rainy,30.71679785,3976.5133250000003
25006,281.0756807,0,Winter,Rainy,17.21633411,5534.69664
25007,362.9651445,0,Monsoon,Clear,20.40324659,5799.131446
25008,174.4996832,1,Summer,Rainy,22.71692971,4518.858762
25009,209.4159523,1,Winter,Stormy,30.94667719,3979.692134
25010,189.8519245,0,Winter,Stormy,24.1790739,4547.554978
25011,215.2302942,1,Spring,Rainy,15.0,4253.319208
25012,493.077157,0,Spring,Rainy,26.58715859,3800.48886
25013,408.905819,1,Spring,Cloudy,21.24872975,4142.634204
25014,138.4615322,0,Winter,Rainy,21.6773563,3046.4742539999997
25015,365.6247445,0,Summer,Rainy,17.52227344,6282.690342
25016,241.4126531,0,Spring,Clear,23.54097276,4974.415712
25017,197.6423122,1,Spring,Rainy,20.97639003,3805.1581260000003
25018,77.13908014,1,Spring,Stormy,16.7778365,3728.314018
25019,445.7878041,0,Monsoon,Stormy,30.6031679,3929.906742
25020,95.42052755,0,Winter,Clear,24.88964169,6315.458409000001
25021,292.2055233,0,Monsoon,Cloudy,25.82911937,4927.463614
25022,158.0533131,1,Winter,Stormy,17.00840855,4056.261589
25023,416.3765921,0,Summer,Rainy,22.18401466,4818.407137
25024,249.8472261,0,Monsoon,Clear,27.39732287,6845.53133
25025,279.8306017,1,Spring,Cloudy,15.0,3970.982854
25026,284.8898606,0,Monsoon,Stormy,26.46916386,4382.290226
25027,345.3855502,1,Monsoon,Cloudy,27.47800366,3993.62493
25028,301.9507146,0,Summer,Rainy,26.90083274,4484.0874730000005
25029,293.5090217,1,Spring,Stormy,26.50766512,4704.859061
25030,222.2397037,0,Spring,Rainy,23.15993014,3047.762628
25031,63.790594,1,Summer,Cloudy,20.41632581,3905.8931460000003
25032,132.2173561,1,Spring,Rainy,15.0763035,4405.249381
25033,407.7719608,1,Summer,Clear,32.11914073,5652.049104
25034,254.1270805,1,Summer,Rainy,26.04179469,3469.367604
25035,200.3985333,0,Spring,Stormy,18.15565509,4735.495518
25036,89.14077834,1,Winter,Clear,24.51479234,4194.525587
25037,42.05292899,0,Monsoon,Clear,22.58374123,6226.2412349999995
25038,194.518968,1,Summer,Clear,27.83241276,3557.149835
25039,433.2079281,0,Winter,Cloudy,23.68344078,4431.756950999999
25040,216.439471,1,Monsoon,Stormy,19.82167319,2374.917132
25041,360.0728288,0,Spring,Stormy,31.10574273,2891.025494
25042,209.5410256,0,Winter,Clear,26.37686881,5125.747179999999
25043,395.8300044,0,Summer,Rainy,32.78622767,4333.394752
25044,247.2373797,0,Winter,Stormy,22.30619373,6053.869995999999
25045,115.2173632,1,Monsoon,Clear,30.8468127,3208.613824
25046,259.6570398,0,Summer,Rainy,22.98004276,6501.523287999999
25047,575.1000627,1,Summer,Cloudy,22.90574118,3696.9215459999996
25048,568.4826473,0,Winter,Cloudy,23.50665596,5804.725079
25049,372.9799954,1,Spring,Clear,27.51641459,3792.425814
25050,279.4411777,1,Monsoon,Rainy,25.4218422,3066.66532
25051,345.5852703,1,Summer,Stormy,26.45550049,3806.529458
25052,347.5278508,0,Winter,Clear,16.66269685,3460.857334
25053,294.0169871,1,Spring,Stormy,20.99567039,4132.336219
25054,366.141603,0,Monsoon,Clear,31.43974015,5504.61248
25055,331.2340293,1,Summer,Stormy,31.20844751,4426.434595
25056,252.6041422,0,Summer,Rainy,18.80651766,7408.563880000001
25057,120.7114801,0,Winter,Stormy,29.0235029,4697.6390329999995
25058,230.9911137,0,Spring,Cloudy,24.51651278,6260.923997
25059,419.9278274,0,Winter,Stormy,23.31033742,4269.171238
25060,295.2806663,1,Spring,Clear,19.87628354,3469.585965
25061,345.0430337,1,Spring,Clear,15.51808333,3740.841613
25062,257.5476708,0,Monsoon,Clear,19.52878158,4570.883449
25063,141.0603742,0,Winter,Stormy,24.2346935,6279.923876000001
25064,264.2055428,0,Summer,Clear,24.71750921,6097.769329000001
25065,146.6316149,0,Summer,Stormy,29.65917756,4809.212449
25066,137.056624,0,Monsoon,Clear,26.0127429,4201.218634
25067,480.8454913,1,Spring,Cloudy,20.02896673,4149.424274
25068,236.9870993,1,Monsoon,Clear,19.60905725,4633.3693920000005
25069,188.7772912,1,Monsoon,Rainy,30.52012052,3166.706225
25070,542.6939527,1,Winter,Rainy,28.52492848,3970.989512
25071,422.2477553,1,Spring,Stormy,23.8636401,2471.622061
25072,244.2736162,1,Summer,Rainy,27.63626745,3720.6892340000004
25073,364.1454488,0,Winter,Stormy,29.21424146,4853.672199000001
25074,264.6317523,0,Summer,Clear,16.11120655,5647.937733
25075,196.0980481,1,Monsoon,Cloudy,20.9253348,4685.118547
25076,371.2036837,0,Spring,Cloudy,21.53168938,3500.1938680000003
